pedido_id,data_pedido,cliente_id,regiao,canal,categoria,produto,quantidade,preco_unitario,desconto_pct,custo_unitario,receita_bruta,receita_liquida,custo_total,lucro,margem_pct,mes
PED-00941,2025-07-29,CLI-0406,Nordeste,Site,Escritorio,Mochila,2,219.9,0.0,102.0,439.8,439.8,204.0,235.8,53.61527967257844,2025-07
PED-01022,2025-07-29,CLI-0199,Nordeste,Site,Escritorio,Cadeira,3,899.9,0.05,510.0,2699.7,2564.7149999999997,1530.0,1034.7149999999997,40.3442487761798,2025-07
PED-00120,2025-07-30,CLI-0023,Nordeste,Marketplace,Casa,Organizador,1,59.9,0.1,22.0,59.9,53.91,22.0,31.909999999999997,59.19124466703766,2025-07
PED-00501,2025-07-30,CLI-0226,Norte,Site,Casa,Luminaria,4,89.9,0.0,39.0,359.6,359.6,156.0,203.60000000000002,56.61846496106786,2025-07
PED-00696,2025-07-30,CLI-0156,Sudeste,Loja fisica,Eletronicos,Webcam HD,3,229.9,0.0,118.0,689.7,689.7,354.0,335.70000000000005,48.67333623314485,2025-07
PED-00599,2025-07-31,CLI-0181,Sudeste,Site,Casa,Organizador,2,59.9,0.1,22.0,119.8,107.82,44.0,63.81999999999999,59.19124466703766,2025-07
PED-00729,2025-07-31,CLI-0476,Sudeste,Loja fisica,Esporte,Kit Faixas,4,69.9,0.0,25.0,279.6,279.6,100.0,179.60000000000002,64.2346208869814,2025-07
PED-01347,2025-07-31,CLI-0038,Sudeste,Marketplace,Casa,Luminaria,1,89.9,0.1,39.0,89.9,80.91000000000001,39.0,41.91000000000001,51.79829440118651,2025-07
PED-01374,2025-07-31,CLI-0327,Sudeste,Site,Casa,Organizador,3,59.9,0.15,22.0,179.7,152.74499999999998,66.0,86.74499999999998,56.790729647451634,2025-07
PED-00117,2025-08-01,CLI-0175,Sul,Marketplace,Casa,Cafeteira,1,249.9,0.1,130.0,249.9,224.91,130.0,94.91,42.19910186296741,2025-08
PED-00382,2025-08-01,CLI-0217,Sudeste,Site,Esporte,Kit Faixas,1,69.9,0.05,25.0,69.9,66.405,25.0,41.405,62.352232512612005,2025-08
PED-00657,2025-08-01,CLI-0421,Centro-Oeste,Marketplace,Eletronicos,Webcam HD,2,229.9,0.1,118.0,459.8,413.82,236.0,177.82,42.97037359238316,2025-08
PED-01336,2025-08-01,CLI-0017,Norte,Site,Escritorio,Suporte Notebook,2,119.9,0.0,48.0,239.8,239.8,96.0,143.8,59.966638865721436,2025-08
PED-01367,2025-08-01,CLI-0371,Nordeste,Site,Escritorio,Mochila,1,219.9,0.0,102.0,219.9,219.9,102.0,117.9,53.61527967257844,2025-08
PED-00293,2025-08-02,CLI-0286,Sudeste,Site,Casa,Luminaria,4,89.9,0.05,39.0,359.6,341.62,156.0,185.62,54.33522627480827,2025-08
PED-00717,2025-08-02,CLI-0092,Nordeste,Site,Escritorio,Suporte Notebook,4,119.9,0.0,48.0,479.6,479.6,192.0,287.6,59.966638865721436,2025-08
PED-00862,2025-08-02,CLI-0092,Sudeste,Marketplace,Esporte,Garrafa Termica,2,79.9,0.1,29.0,159.8,143.82000000000002,58.0,85.82000000000002,59.67181198720623,2025-08
PED-00970,2025-08-02,CLI-0449,Sudeste,Site,Casa,Cafeteira,3,249.9,0.0,130.0,749.7,749.7,390.0,359.70000000000005,47.97919167667067,2025-08
PED-01014,2025-08-02,CLI-0422,Nordeste,Marketplace,Esporte,Kit Faixas,4,69.9,0.0,25.0,279.6,279.6,100.0,179.60000000000002,64.2346208869814,2025-08
PED-01154,2025-08-02,CLI-0269,Centro-Oeste,Site,Esporte,Garrafa Termica,1,79.9,0.05,29.0,79.9,75.905,29.0,46.905,61.7943481984059,2025-08
PED-01410,2025-08-02,CLI-0284,Nordeste,Site,Casa,Organizador,3,59.9,0.0,22.0,179.7,179.7,66.0,113.69999999999999,63.272120200333895,2025-08
PED-00036,2025-08-03,CLI-0337,Sudeste,Marketplace,Casa,Organizador,2,59.9,0.05,22.0,119.8,113.80999999999999,44.0,69.80999999999999,61.339073895088305,2025-08
PED-00398,2025-08-03,CLI-0252,Sul,Loja fisica,Escritorio,Cadeira,1,899.9,0.15,510.0,899.9,764.915,510.0,254.91499999999996,33.32592510278919,2025-08
PED-00448,2025-08-03,CLI-0058,Centro-Oeste,Site,Eletronicos,Teclado,2,189.9,0.0,91.0,379.8,379.8,182.0,197.8,52.08004212743549,2025-08
PED-00070,2025-08-04,CLI-0200,Sul,Marketplace,Escritorio,Mochila,1,219.9,0.0,102.0,219.9,219.9,102.0,117.9,53.61527967257844,2025-08
PED-00076,2025-08-04,CLI-0130,Sul,Marketplace,Escritorio,Suporte Notebook,1,119.9,0.15,48.0,119.9,101.915,48.0,53.915000000000006,52.90192807731934,2025-08
PED-00151,2025-08-04,CLI-0270,Nordeste,Site,Eletronicos,Fone Bluetooth,1,149.9,0.0,72.0,149.9,149.9,72.0,77.9,51.96797865243495,2025-08
PED-00498,2025-08-04,CLI-0333,Sul,Site,Escritorio,Suporte Notebook,2,119.9,0.0,48.0,239.8,239.8,96.0,143.8,59.966638865721436,2025-08
PED-01326,2025-08-04,CLI-0357,Sudeste,Site,Eletronicos,Fone Bluetooth,1,149.9,0.15,72.0,149.9,127.415,72.0,55.415000000000006,43.49173959109996,2025-08
PED-00964,2025-08-05,CLI-0047,Sudeste,Loja fisica,Esporte,Tapete Yoga,2,109.9,0.05,44.0,219.8,208.81,88.0,120.81,57.8564245007423,2025-08
PED-00982,2025-08-05,CLI-0296,Nordeste,Site,Esporte,Garrafa Termica,2,79.9,0.0,29.0,159.8,159.8,58.0,101.80000000000001,63.7046307884856,2025-08
PED-00355,2025-08-06,CLI-0053,Sudeste,Marketplace,Eletronicos,Teclado,1,189.9,0.0,91.0,189.9,189.9,91.0,98.9,52.08004212743549,2025-08
PED-00763,2025-08-06,CLI-0320,Nordeste,Marketplace,Esporte,Tapete Yoga,4,109.9,0.05,44.0,439.6,417.62,176.0,241.62,57.8564245007423,2025-08
PED-00857,2025-08-06,CLI-0374,Sul,Site,Esporte,Tapete Yoga,1,109.9,0.1,44.0,109.9,98.91000000000001,44.0,54.91000000000001,55.515114750783546,2025-08
PED-00874,2025-08-06,CLI-0354,Sudeste,Site,Escritorio,Cadeira,1,899.9,0.15,510.0,899.9,764.915,510.0,254.91499999999996,33.32592510278919,2025-08
PED-00066,2025-08-07,CLI-0426,Sul,Site,Esporte,Kit Faixas,3,69.9,0.1,25.0,209.70000000000002,188.73000000000002,75.0,113.73000000000002,60.260689874423775,2025-08
PED-00495,2025-08-07,CLI-0379,Nordeste,Loja fisica,Eletronicos,Webcam HD,1,229.9,0.05,118.0,229.9,218.405,118.0,100.405,45.97193287699458,2025-08
PED-00855,2025-08-07,CLI-0190,Centro-Oeste,Site,Eletronicos,Teclado,1,189.9,0.0,91.0,189.9,189.9,91.0,98.9,52.08004212743549,2025-08
PED-01241,2025-08-07,CLI-0330,Norte,Site,Casa,Luminaria,1,89.9,0.0,39.0,89.9,89.9,39.0,50.900000000000006,56.61846496106786,2025-08
PED-01272,2025-08-07,CLI-0198,Nordeste,Marketplace,Casa,Cafeteira,4,249.9,0.0,130.0,999.6,999.6,520.0,479.6,47.979191676670666,2025-08
PED-01329,2025-08-07,CLI-0268,Sul,Site,Esporte,Tapete Yoga,1,109.9,0.1,44.0,109.9,98.91000000000001,44.0,54.91000000000001,55.515114750783546,2025-08
PED-01452,2025-08-07,CLI-0282,Nordeste,Site,Esporte,Tapete Yoga,2,109.9,0.0,44.0,219.8,219.8,88.0,131.8,59.96360327570519,2025-08
PED-00082,2025-08-08,CLI-0339,Centro-Oeste,Marketplace,Eletronicos,Teclado,3,189.9,0.0,91.0,569.7,569.7,273.0,296.70000000000005,52.0800421274355,2025-08
PED-00376,2025-08-08,CLI-0162,Sudeste,Site,Eletronicos,Teclado,2,189.9,0.0,91.0,379.8,379.8,182.0,197.8,52.08004212743549,2025-08
PED-01161,2025-08-08,CLI-0173,Centro-Oeste,Loja fisica,Escritorio,Suporte Notebook,2,119.9,0.0,48.0,239.8,239.8,96.0,143.8,59.966638865721436,2025-08
PED-00243,2025-08-09,CLI-0069,Sul,Marketplace,Esporte,Tapete Yoga,2,109.9,0.1,44.0,219.8,197.82000000000002,88.0,109.82000000000002,55.515114750783546,2025-08
PED-00940,2025-08-09,CLI-0439,Nordeste,Site,Escritorio,Suporte Notebook,2,119.9,0.0,48.0,239.8,239.8,96.0,143.8,59.966638865721436,2025-08
PED-01304,2025-08-09,CLI-0021,Sul,Marketplace,Casa,Luminaria,1,89.9,0.05,39.0,89.9,85.405,39.0,46.405,54.33522627480827,2025-08
PED-00105,2025-08-10,CLI-0377,Nordeste,Site,Esporte,Tapete Yoga,1,109.9,0.0,44.0,109.9,109.9,44.0,65.9,59.96360327570519,2025-08
PED-00544,2025-08-10,CLI-0162,Norte,Marketplace,Escritorio,Suporte Notebook,1,119.9,0.05,48.0,119.9,113.905,48.0,65.905,57.85961985865414,2025-08
PED-00674,2025-08-10,CLI-0149,Sudeste,Site,Esporte,Kit Faixas,2,69.9,0.0,25.0,139.8,139.8,50.0,89.80000000000001,64.2346208869814,2025-08
PED-01110,2025-08-10,CLI-0235,Centro-Oeste,Marketplace,Esporte,Garrafa Termica,1,79.9,0.05,29.0,79.9,75.905,29.0,46.905,61.7943481984059,2025-08
PED-01194,2025-08-11,CLI-0153,Sudeste,Site,Casa,Luminaria,2,89.9,0.05,39.0,179.8,170.81,78.0,92.81,54.33522627480827,2025-08
PED-00055,2025-08-12,CLI-0001,Sudeste,Loja fisica,Esporte,Kit Faixas,1,69.9,0.0,25.0,69.9,69.9,25.0,44.900000000000006,64.2346208869814,2025-08
PED-00172,2025-08-12,CLI-0010,Sudeste,Site,Escritorio,Cadeira,1,899.9,0.05,510.0,899.9,854.905,510.0,344.905,40.34424877617981,2025-08
PED-00199,2025-08-12,CLI-0047,Sul,Site,Casa,Luminaria,1,89.9,0.0,39.0,89.9,89.9,39.0,50.900000000000006,56.61846496106786,2025-08
PED-00762,2025-08-12,CLI-0070,Norte,Marketplace,Eletronicos,Fone Bluetooth,2,149.9,0.0,72.0,299.8,299.8,144.0,155.8,51.96797865243495,2025-08
PED-00905,2025-08-12,CLI-0104,Sudeste,Loja fisica,Escritorio,Cadeira,2,899.9,0.0,510.0,1799.8,1799.8,1020.0,779.8,43.327036337370814,2025-08
PED-01066,2025-08-12,CLI-0263,Sul,Marketplace,Casa,Cafeteira,1,249.9,0.0,130.0,249.9,249.9,130.0,119.9,47.979191676670666,2025-08
PED-01146,2025-08-12,CLI-0131,Sudeste,Marketplace,Eletronicos,Webcam HD,4,229.9,0.0,118.0,919.6,919.6,472.0,447.6,48.67333623314485,2025-08
PED-01250,2025-08-12,CLI-0035,Sudeste,Marketplace,Escritorio,Suporte Notebook,1,119.9,0.05,48.0,119.9,113.905,48.0,65.905,57.85961985865414,2025-08
PED-01495,2025-08-12,CLI-0149,Sudeste,Marketplace,Esporte,Tapete Yoga,2,109.9,0.05,44.0,219.8,208.81,88.0,120.81,57.8564245007423,2025-08
PED-00219,2025-08-13,CLI-0018,Nordeste,Site,Casa,Cafeteira,1,249.9,0.05,130.0,249.9,237.405,130.0,107.405,45.24125439649544,2025-08
PED-00984,2025-08-13,CLI-0119,Sudeste,Marketplace,Casa,Luminaria,2,89.9,0.0,39.0,179.8,179.8,78.0,101.80000000000001,56.61846496106786,2025-08
PED-01497,2025-08-13,CLI-0091,Sudeste,Marketplace,Escritorio,Mochila,2,219.9,0.0,102.0,439.8,439.8,204.0,235.8,53.61527967257844,2025-08
PED-00196,2025-08-14,CLI-0237,Sudeste,Marketplace,Casa,Luminaria,2,89.9,0.05,39.0,179.8,170.81,78.0,92.81,54.33522627480827,2025-08
PED-00367,2025-08-14,CLI-0234,Norte,Loja fisica,Esporte,Garrafa Termica,1,79.9,0.1,29.0,79.9,71.91000000000001,29.0,42.91000000000001,59.67181198720623,2025-08
PED-00441,2025-08-14,CLI-0239,Nordeste,Loja fisica,Esporte,Tapete Yoga,1,109.9,0.0,44.0,109.9,109.9,44.0,65.9,59.96360327570519,2025-08
PED-00951,2025-08-14,CLI-0028,Nordeste,Site,Casa,Organizador,3,59.9,0.05,22.0,179.7,170.71499999999997,66.0,104.71499999999997,61.339073895088305,2025-08
PED-01157,2025-08-14,CLI-0321,Sul,Site,Casa,Luminaria,5,89.9,0.1,39.0,449.5,404.55,195.0,209.55,51.79829440118651,2025-08
PED-00529,2025-08-15,CLI-0425,Nordeste,Marketplace,Escritorio,Cadeira,2,899.9,0.05,510.0,1799.8,1709.81,1020.0,689.81,40.34424877617981,2025-08
PED-00624,2025-08-15,CLI-0321,Nordeste,Marketplace,Esporte,Tapete Yoga,1,109.9,0.05,44.0,109.9,104.405,44.0,60.405,57.8564245007423,2025-08
PED-00662,2025-08-15,CLI-0478,Centro-Oeste,Site,Escritorio,Mochila,1,219.9,0.15,102.0,219.9,186.915,102.0,84.91499999999999,45.429740791268756,2025-08
PED-01089,2025-08-15,CLI-0120,Nordeste,Site,Esporte,Tapete Yoga,1,109.9,0.0,44.0,109.9,109.9,44.0,65.9,59.96360327570519,2025-08
PED-00224,2025-08-16,CLI-0045,Sudeste,Loja fisica,Eletronicos,Fone Bluetooth,3,149.9,0.0,72.0,449.70000000000005,449.70000000000005,216.0,233.70000000000005,51.967978652434965,2025-08
PED-00884,2025-08-16,CLI-0116,Sudeste,Site,Escritorio,Suporte Notebook,2,119.9,0.0,48.0,239.8,239.8,96.0,143.8,59.966638865721436,2025-08
PED-01045,2025-08-16,CLI-0005,Nordeste,Site,Eletronicos,Fone Bluetooth,1,149.9,0.1,72.0,149.9,134.91,72.0,62.91,46.63108739159439,2025-08
PED-01427,2025-08-16,CLI-0022,Sul,Site,Eletronicos,Teclado,2,189.9,0.05,91.0,379.8,360.81,182.0,178.81,49.557939081511044,2025-08
PED-00089,2025-08-18,CLI-0406,Norte,Site,Casa,Organizador,2,59.9,0.05,22.0,119.8,113.80999999999999,44.0,69.80999999999999,61.339073895088305,2025-08
PED-01054,2025-08-18,CLI-0162,Norte,Site,Casa,Cafeteira,1,249.9,0.0,130.0,249.9,249.9,130.0,119.9,47.979191676670666,2025-08
PED-00229,2025-08-19,CLI-0239,Sudeste,Site,Eletronicos,Fone Bluetooth,5,149.9,0.05,72.0,749.5,712.025,360.0,352.025,49.4399775288789,2025-08
PED-00294,2025-08-19,CLI-0434,Centro-Oeste,Marketplace,Escritorio,Cadeira,1,899.9,0.0,510.0,899.9,899.9,510.0,389.9,43.327036337370814,2025-08
PED-00318,2025-08-19,CLI-0252,Nordeste,Marketplace,Esporte,Tapete Yoga,1,109.9,0.0,44.0,109.9,109.9,44.0,65.9,59.96360327570519,2025-08
PED-00403,2025-08-19,CLI-0239,Nordeste,Site,Casa,Organizador,1,59.9,0.0,22.0,59.9,59.9,22.0,37.9,63.272120200333895,2025-08
PED-00799,2025-08-19,CLI-0009,Norte,Site,Escritorio,Suporte Notebook,2,119.9,0.1,48.0,239.8,215.82000000000002,96.0,119.82000000000002,55.51848762857937,2025-08
PED-01021,2025-08-19,CLI-0342,Sudeste,Loja fisica,Casa,Cafeteira,2,249.9,0.0,130.0,499.8,499.8,260.0,239.8,47.979191676670666,2025-08
PED-01088,2025-08-19,CLI-0240,Sudeste,Site,Eletronicos,Webcam HD,2,229.9,0.0,118.0,459.8,459.8,236.0,223.8,48.67333623314485,2025-08
PED-01311,2025-08-19,CLI-0135,Sul,Loja fisica,Escritorio,Suporte Notebook,1,119.9,0.0,48.0,119.9,119.9,48.0,71.9,59.966638865721436,2025-08
PED-01325,2025-08-19,CLI-0427,Sul,Marketplace,Esporte,Tapete Yoga,2,109.9,0.0,44.0,219.8,219.8,88.0,131.8,59.96360327570519,2025-08
PED-00402,2025-08-20,CLI-0140,Nordeste,Loja fisica,Esporte,Kit Faixas,3,69.9,0.0,25.0,209.70000000000002,209.70000000000002,75.0,134.70000000000002,64.2346208869814,2025-08
PED-00634,2025-08-20,CLI-0140,Sudeste,Marketplace,Casa,Luminaria,1,89.9,0.0,39.0,89.9,89.9,39.0,50.900000000000006,56.61846496106786,2025-08
PED-00664,2025-08-20,CLI-0230,Sul,Site,Esporte,Kit Faixas,4,69.9,0.0,25.0,279.6,279.6,100.0,179.60000000000002,64.2346208869814,2025-08
PED-01020,2025-08-20,CLI-0461,Centro-Oeste,Site,Eletronicos,Webcam HD,2,229.9,0.0,118.0,459.8,459.8,236.0,223.8,48.67333623314485,2025-08
PED-00575,2025-08-21,CLI-0306,Sudeste,Site,Escritorio,Cadeira,2,899.9,0.0,510.0,1799.8,1799.8,1020.0,779.8,43.327036337370814,2025-08
PED-00815,2025-08-21,CLI-0023,Nordeste,Site,Esporte,Tapete Yoga,1,109.9,0.1,44.0,109.9,98.91000000000001,44.0,54.91000000000001,55.515114750783546,2025-08
PED-01062,2025-08-21,CLI-0197,Sudeste,Site,Casa,Organizador,3,59.9,0.05,22.0,179.7,170.71499999999997,66.0,104.71499999999997,61.339073895088305,2025-08
PED-01404,2025-08-21,CLI-0021,Nordeste,Loja fisica,Esporte,Tapete Yoga,1,109.9,0.0,44.0,109.9,109.9,44.0,65.9,59.96360327570519,2025-08
PED-00131,2025-08-22,CLI-0433,Nordeste,Loja fisica,Escritorio,Mochila,5,219.9,0.05,102.0,1099.5,1044.5249999999999,510.0,534.5249999999999,51.17397860271414,2025-08
PED-00509,2025-08-22,CLI-0175,Centro-Oeste,Site,Escritorio,Mochila,2,219.9,0.05,102.0,439.8,417.81,204.0,213.81,51.17397860271416,2025-08
PED-00211,2025-08-23,CLI-0019,Nordeste,Site,Esporte,Kit Faixas,1,69.9,0.0,25.0,69.9,69.9,25.0,44.900000000000006,64.2346208869814,2025-08
PED-00702,2025-08-23,CLI-0455,Nordeste,Site,Esporte,Kit Faixas,2,69.9,0.0,25.0,139.8,139.8,50.0,89.80000000000001,64.2346208869814,2025-08
PED-00821,2025-08-23,CLI-0215,Nordeste,Site,Eletronicos,Webcam HD,1,229.9,0.1,118.0,229.9,206.91,118.0,88.91,42.97037359238316,2025-08
PED-00992,2025-08-23,CLI-0431,Sudeste,Loja fisica,Eletronicos,Teclado,1,189.9,0.1,91.0,189.9,170.91,91.0,79.91,46.75560236381721,2025-08
PED-01106,2025-08-23,CLI-0142,Nordeste,Loja fisica,Escritorio,Mochila,1,219.9,0.05,102.0,219.9,208.905,102.0,106.905,51.17397860271416,2025-08
PED-00255,2025-08-24,CLI-0468,Sudeste,Marketplace,Esporte,Kit Faixas,1,69.9,0.15,25.0,69.9,59.415000000000006,25.0,34.415000000000006,57.92308339644872,2025-08
PED-00464,2025-08-24,CLI-0130,Nordeste,Site,Escritorio,Suporte Notebook,4,119.9,0.1,48.0,479.6,431.64000000000004,192.0,239.64000000000004,55.51848762857937,2025-08
PED-00607,2025-08-24,CLI-0162,Sudeste,Site,Casa,Luminaria,5,89.9,0.05,39.0,449.5,427.025,195.0,232.02499999999998,54.33522627480827,2025-08
PED-00973,2025-08-24,CLI-0355,Centro-Oeste,Marketplace,Esporte,Garrafa Termica,1,79.9,0.05,29.0,79.9,75.905,29.0,46.905,61.7943481984059,2025-08
PED-01308,2025-08-24,CLI-0133,Sul,Loja fisica,Escritorio,Cadeira,1,899.9,0.05,510.0,899.9,854.905,510.0,344.905,40.34424877617981,2025-08
PED-01382,2025-08-24,CLI-0096,Nordeste,Marketplace,Eletronicos,Teclado,1,189.9,0.0,91.0,189.9,189.9,91.0,98.9,52.08004212743549,2025-08
PED-00129,2025-08-25,CLI-0327,Nordeste,Site,Casa,Luminaria,4,89.9,0.0,39.0,359.6,359.6,156.0,203.60000000000002,56.61846496106786,2025-08
PED-00331,2025-08-25,CLI-0363,Nordeste,Marketplace,Casa,Organizador,3,59.9,0.0,22.0,179.7,179.7,66.0,113.69999999999999,63.272120200333895,2025-08
PED-01413,2025-08-25,CLI-0015,Sul,Site,Escritorio,Suporte Notebook,1,119.9,0.15,48.0,119.9,101.915,48.0,53.915000000000006,52.90192807731934,2025-08
PED-00086,2025-08-26,CLI-0292,Sudeste,Site,Eletronicos,Webcam HD,3,229.9,0.0,118.0,689.7,689.7,354.0,335.70000000000005,48.67333623314485,2025-08
PED-00141,2025-08-26,CLI-0466,Sudeste,Marketplace,Escritorio,Mochila,1,219.9,0.0,102.0,219.9,219.9,102.0,117.9,53.61527967257844,2025-08
PED-00284,2025-08-26,CLI-0345,Sudeste,Site,Casa,Cafeteira,3,249.9,0.15,130.0,749.7,637.245,390.0,247.245,38.79904903137726,2025-08
PED-00458,2025-08-26,CLI-0259,Centro-Oeste,Loja fisica,Escritorio,Mochila,1,219.9,0.0,102.0,219.9,219.9,102.0,117.9,53.61527967257844,2025-08
PED-00494,2025-08-26,CLI-0026,Nordeste,Site,Casa,Luminaria,5,89.9,0.0,39.0,449.5,449.5,195.0,254.5,56.61846496106785,2025-08
PED-01334,2025-08-26,CLI-0212,Sul,Marketplace,Casa,Luminaria,4,89.9,0.0,39.0,359.6,359.6,156.0,203.60000000000002,56.61846496106786,2025-08
PED-00298,2025-08-27,CLI-0274,Sudeste,Site,Casa,Organizador,1,59.9,0.0,22.0,59.9,59.9,22.0,37.9,63.272120200333895,2025-08
PED-01314,2025-08-27,CLI-0056,Norte,Marketplace,Eletronicos,Webcam HD,1,229.9,0.05,118.0,229.9,218.405,118.0,100.405,45.97193287699458,2025-08
PED-00138,2025-08-28,CLI-0039,Nordeste,Loja fisica,Escritorio,Mochila,3,219.9,0.1,102.0,659.7,593.73,306.0,287.73,48.46142185842049,2025-08
PED-00786,2025-08-28,CLI-0339,Sul,Marketplace,Casa,Cafeteira,2,249.9,0.0,130.0,499.8,499.8,260.0,239.8,47.979191676670666,2025-08
PED-00952,2025-08-28,CLI-0224,Nordeste,Loja fisica,Casa,Cafeteira,2,249.9,0.0,130.0,499.8,499.8,260.0,239.8,47.979191676670666,2025-08
PED-00985,2025-08-28,CLI-0068,Sul,Marketplace,Escritorio,Mochila,3,219.9,0.05,102.0,659.7,626.715,306.0,320.71500000000003,51.17397860271416,2025-08
PED-01070,2025-08-28,CLI-0308,Sudeste,Loja fisica,Casa,Organizador,2,59.9,0.05,22.0,119.8,113.80999999999999,44.0,69.80999999999999,61.339073895088305,2025-08
PED-01138,2025-08-28,CLI-0160,Nordeste,Site,Casa,Cafeteira,2,249.9,0.0,130.0,499.8,499.8,260.0,239.8,47.979191676670666,2025-08
PED-00095,2025-08-29,CLI-0246,Sudeste,Site,Esporte,Garrafa Termica,3,79.9,0.05,29.0,239.70000000000002,227.715,87.0,140.715,61.7943481984059,2025-08
PED-00107,2025-08-29,CLI-0266,Sudeste,Loja fisica,Escritorio,Mochila,1,219.9,0.05,102.0,219.9,208.905,102.0,106.905,51.17397860271416,2025-08
PED-00299,2025-08-29,CLI-0390,Sul,Loja fisica,Escritorio,Mochila,3,219.9,0.0,102.0,659.7,659.7,306.0,353.70000000000005,53.61527967257845,2025-08
PED-00474,2025-08-29,CLI-0028,Sul,Marketplace,Escritorio,Mochila,1,219.9,0.1,102.0,219.9,197.91,102.0,95.91,48.46142185842049,2025-08
PED-00564,2025-08-29,CLI-0470,Sudeste,Site,Casa,Organizador,4,59.9,0.0,22.0,239.6,239.6,88.0,151.6,63.272120200333895,2025-08
PED-00897,2025-08-29,CLI-0244,Sudeste,Site,Esporte,Kit Faixas,2,69.9,0.0,25.0,139.8,139.8,50.0,89.80000000000001,64.2346208869814,2025-08
PED-00202,2025-08-30,CLI-0357,Sul,Marketplace,Casa,Cafeteira,1,249.9,0.1,130.0,249.9,224.91,130.0,94.91,42.19910186296741,2025-08
PED-00978,2025-08-30,CLI-0011,Sul,Marketplace,Casa,Organizador,2,59.9,0.15,22.0,119.8,101.83,44.0,57.83,56.790729647451634,2025-08
PED-00078,2025-08-31,CLI-0343,Nordeste,Loja fisica,Casa,Cafeteira,2,249.9,0.0,130.0,499.8,499.8,260.0,239.8,47.979191676670666,2025-08
PED-00977,2025-08-31,CLI-0217,Norte,Site,Casa,Cafeteira,1,249.9,0.0,130.0,249.9,249.9,130.0,119.9,47.979191676670666,2025-08
PED-01184,2025-08-31,CLI-0179,Sudeste,Site,Eletronicos,Teclado,1,189.9,0.0,91.0,189.9,189.9,91.0,98.9,52.08004212743549,2025-08
PED-01248,2025-08-31,CLI-0390,Nordeste,Marketplace,Eletronicos,Teclado,2,189.9,0.0,91.0,379.8,379.8,182.0,197.8,52.08004212743549,2025-08
PED-00263,2025-09-01,CLI-0245,Sudeste,Marketplace,Casa,Luminaria,2,89.9,0.1,39.0,179.8,161.82000000000002,78.0,83.82000000000002,51.79829440118651,2025-09
PED-00747,2025-09-01,CLI-0058,Centro-Oeste,Marketplace,Escritorio,Suporte Notebook,1,119.9,0.0,48.0,119.9,119.9,48.0,71.9,59.966638865721436,2025-09
PED-00809,2025-09-01,CLI-0355,Nordeste,Site,Escritorio,Suporte Notebook,2,119.9,0.1,48.0,239.8,215.82000000000002,96.0,119.82000000000002,55.51848762857937,2025-09
PED-00885,2025-09-01,CLI-0348,Centro-Oeste,Site,Esporte,Garrafa Termica,3,79.9,0.1,29.0,239.70000000000002,215.73000000000002,87.0,128.73000000000002,59.67181198720623,2025-09
PED-01167,2025-09-01,CLI-0338,Sul,Loja fisica,Eletronicos,Webcam HD,1,229.9,0.1,118.0,229.9,206.91,118.0,88.91,42.97037359238316,2025-09
PED-00270,2025-09-02,CLI-0166,Sul,Site,Esporte,Kit Faixas,1,69.9,0.15,25.0,69.9,59.415000000000006,25.0,34.415000000000006,57.92308339644872,2025-09
PED-01181,2025-09-02,CLI-0324,Sul,Marketplace,Eletronicos,Webcam HD,5,229.9,0.05,118.0,1149.5,1092.0249999999999,590.0,502.02499999999986,45.97193287699457,2025-09
PED-01278,2025-09-02,CLI-0418,Norte,Marketplace,Esporte,Tapete Yoga,2,109.9,0.05,44.0,219.8,208.81,88.0,120.81,57.8564245007423,2025-09
PED-00153,2025-09-03,CLI-0434,Centro-Oeste,Marketplace,Escritorio,Suporte Notebook,2,119.9,0.0,48.0,239.8,239.8,96.0,143.8,59.966638865721436,2025-09
PED-00333,2025-09-03,CLI-0299,Centro-Oeste,Marketplace,Esporte,Tapete Yoga,1,109.9,0.15,44.0,109.9,93.415,44.0,49.415000000000006,52.898356794947276,2025-09
PED-00522,2025-09-03,CLI-0299,Sudeste,Marketplace,Escritorio,Mochila,1,219.9,0.0,102.0,219.9,219.9,102.0,117.9,53.61527967257844,2025-09
PED-01193,2025-09-03,CLI-0141,Sudeste,Site,Casa,Cafeteira,2,249.9,0.15,130.0,499.8,424.83,260.0,164.82999999999998,38.79904903137725,2025-09
PED-00750,2025-09-04,CLI-0197,Norte,Site,Casa,Organizador,1,59.9,0.0,22.0,59.9,59.9,22.0,37.9,63.272120200333895,2025-09
PED-01065,2025-09-04,CLI-0372,Sudeste,Site,Casa,Organizador,2,59.9,0.0,22.0,119.8,119.8,44.0,75.8,63.272120200333895,2025-09
PED-01321,2025-09-04,CLI-0244,Sudeste,Marketplace,Escritorio,Cadeira,1,899.9,0.1,510.0,899.9,809.91,510.0,299.90999999999997,37.03004037485647,2025-09
PED-00435,2025-09-05,CLI-0361,Norte,Loja fisica,Eletronicos,Webcam HD,2,229.9,0.05,118.0,459.8,436.81,236.0,200.81,45.97193287699458,2025-09
PED-00516,2025-09-05,CLI-0474,Sudeste,Loja fisica,Eletronicos,Teclado,4,189.9,0.1,91.0,759.6,683.64,364.0,319.64,46.75560236381721,2025-09
PED-00597,2025-09-05,CLI-0395,Nordeste,Site,Escritorio,Mochila,1,219.9,0.0,102.0,219.9,219.9,102.0,117.9,53.61527967257844,2025-09
